"Curve Name","Curve Length (um)","Average Curvature (um-1)","Curvature Std (um-1)","X-Coordinate (um)","Y-Coordinate (um)","Point Curvature (um-1)","Point Curvature Sign","Red Intensity","Green Intensity","Blue Intensity"
"CURVE 1","24.996932944989762","0.18465509706211808","0.1534139001133794","192.36","45.4","0.020148560245142128","1","4097.0","4097.0","4097.0"
"CURVE 1","24.996932944989762","0.18465509706211808","0.1534139001133794","192.37683839480084","45.44949374675751","0.02039602472312531","1","4270.0","4270.0","4270.0"
"CURVE 1","24.996932944989762","0.18465509706211808","0.1534139001133794","192.3936036427816","45.49860134124756","0.020646240234556863","1","4270.0","4270.0","4270.0"
"CURVE 1","24.996932944989762","0.18465509706211808","0.1534139001133794","192.4102958393097","45.54732481479645","0.020899211902926432","1","4270.0","4270.0","4270.0"
"CURVE 1","24.996932944989762","0.18465509706211808","0.1534139001133794","192.42691507975263","45.59566619873047","0.021154943681608116","1","4270.0","4270.0","4270.0"
"CURVE 1","24.996932944989762","0.18465509706211808","0.1534139001133794","192.44346145947776","45.643627524375916","0.021413437958885992","1","4116.0","4116.0","4116.0"
"CURVE 1","24.996932944989762","0.18465509706211808","0.1534139001133794","192.45993507385253","45.69121082305908","0.021674695284819946","1","4116.0","4116.0","4116.0"
"CURVE 1","24.996932944989762","0.18465509706211808","0.1534139001133794","192.47633601824444","45.73841812610626","0.02193871478205739","1","4116.0","4116.0","4116.0"
"CURVE 1","24.996932944989762","0.18465509706211808","0.1534139001133794","192.49266438802087","45.78525146484375","0.02220549377621594","1","4263.0","4263.0","4263.0"
"CURVE 1","24.996932944989762","0.18465509706211808","0.1534139001133794","192.5089202785492","45.83171287059784","0.02247502741144749","1","4263.0","4263.0","4263.0"
"CURVE 1","24.996932944989762","0.18465509706211808","0.1534139001133794","192.52510378519696","45.877804374694826","0.022747309063954363","1","4263.0","4263.0","4263.0"
"CURVE 1","24.996932944989762","0.18465509706211808","0.1534139001133794","192.54121500333153","45.923528008461","0.023022329972831615","1","4283.0","4283.0","4283.0"
"CURVE 1","24.996932944989762","0.18465509706211808","0.1534139001133794","192.55725402832033","45.968885803222655","0.02330007896782889","1","4283.0","4283.0","4283.0"
"CURVE 1","24.996932944989762","0.18465509706211808","0.1534139001133794","192.57322095553081","46.01387979030609","0.023580542807152473","1","4283.0","4283.0","4283.0"
"CURVE 1","24.996932944989762","0.18465509706211808","0.1534139001133794","192.58911588033044","46.0585120010376","0.023863705825189655","1","4283.0","4283.0","4283.0"
"CURVE 1","24.996932944989762","0.18465509706211808","0.1534139001133794","192.60493889808654","46.10278446674347","0.024149549412114182","1","4124.0","4124.0","4124.0"
"CURVE 1","24.996932944989762","0.18465509706211808","0.1534139001133794","192.62069010416667","46.14669921875","0.02443805258391388","1","4124.0","4124.0","4124.0"
"CURVE 1","24.996932944989762","0.18465509706211808","0.1534139001133794","192.6363695939382","46.19025828838348","0.024729191457265032","1","4124.0","4124.0","4124.0"
"CURVE 1","24.996932944989762","0.18465509706211808","0.1534139001133794","192.65197746276857","46.23346370697021","0.025022938923701114","1","4090.0","4090.0","4090.0"
"CURVE 1","24.996932944989762","0.18465509706211808","0.1534139001133794","192.6675138060252","46.27631750583649","0.025319265066623423","1","4139.0","4139.0","4139.0"
"CURVE 1","24.996932944989762","0.18465509706211808","0.1534139001133794","192.68297871907555","46.3188217163086","0.025618136703069443","1","4139.0","4139.0","4139.0"
"CURVE 1","24.996932944989762","0.18465509706211808","0.1534139001133794","192.698372297287","46.36097836971283","0.025919516865033028","1","4139.0","4139.0","4139.0"
"CURVE 1","24.996932944989762","0.18465509706211808","0.1534139001133794","192.71369463602704","46.40278949737549","0.026223365285159176","1","4114.0","4114.0","4114.0"
"CURVE 1","24.996932944989762","0.18465509706211808","0.1534139001133794","192.72894583066306","46.444257130622866","0.02652963788259193","1","4114.0","4114.0","4114.0"
"CURVE 1","24.996932944989762","0.18465509706211808","0.1534139001133794","192.74412597656251","46.48538330078125","0.026838286409951145","1","4114.0","4114.0","4114.0"
"CURVE 1","24.996932944989762","0.18465509706211808","0.1534139001133794","192.75923516909282","46.52617003917694","0.027149258811518976","1","4114.0","4114.0","4114.0"
