"Curve Name","Curve Length (um)","Average Curvature (um-1)","Curvature Std (um-1)","X-Coordinate (um)","Y-Coordinate (um)","Point Curvature (um-1)","Point Curvature Sign","Red Intensity","Green Intensity","Blue Intensity"
"CURVE 1","23.176941575678004","0.034259681201724373","0.02090459414147572","28.98666748046875","1.733333282470703","0.02723181437534075","1","4228.0","4228.0","4228.0"
"CURVE 1","23.176941575678004","0.034259681201724373","0.02090459414147572","29.02279568551341","1.7594615074462974","0.02758106936962373","1","4228.0","4228.0","4228.0"
"CURVE 1","23.176941575678004","0.034259681201724373","0.02090459414147572","29.058681288231163","1.785347384796866","0.027933049987086428","1","4203.0","4203.0","4203.0"
"CURVE 1","23.176941575678004","0.034259681201724373","0.02090459414147572","29.094325827218128","1.81099270742925","0.028287681479722826","1","4203.0","4203.0","4203.0"
"CURVE 1","23.176941575678004","0.034259681201724373","0.02090459414147572","29.129730841070415","1.8363992682502914","0.028644883495547068","1","4264.0","4264.0","4264.0"
"CURVE 1","23.176941575678004","0.034259681201724373","0.02090459414147572","29.16489786838414","1.861568860166832","0.029004569864792218","1","4264.0","4264.0","4264.0"
"CURVE 1","23.176941575678004","0.034259681201724373","0.02090459414147572","29.199828447755426","1.8865032760857139","0.029366648375551703","1","4264.0","4264.0","4264.0"
"CURVE 1","23.176941575678004","0.034259681201724373","0.02090459414147572","29.234524117780385","1.911204308913778","0.029731020549394836","1","4264.0","4264.0","4264.0"
"CURVE 1","23.176941575678004","0.034259681201724373","0.02090459414147572","29.26898641705513","1.9356737515578666","0.03009758140450937","1","4185.0","4185.0","4185.0"
"CURVE 1","23.176941575678004","0.034259681201724373","0.02090459414147572","29.303216884175782","1.9599133969248215","0.030466219225471262","1","4228.0","4228.0","4228.0"
"CURVE 1","23.176941575678004","0.034259681201724373","0.02090459414147572","29.337217057738453","1.983925037921484","0.030836815316836803","1","4228.0","4228.0","4228.0"
