"Curve Name","Curve Length (um)","Average Curvature (um-1)","Curvature Std (um-1)","X-Coordinate (um)","Y-Coordinate (um)","Point Curvature (um-1)","Point Curvature Sign","Red Intensity","Green Intensity","Blue Intensity"
"CURVE 1","23.484635579404166","0.10086695140789242","0.11706094930032353","221.25419320951548","177.60672741279544","0.04043192642038401","-1","4182.0","4182.0","4182.0"
"CURVE 1","23.484635579404166","0.10086695140789242","0.11706094930032353","221.30287372426437","177.6200125681721","0.041481575572135956","-1","4243.0","4243.0","4243.0"
"CURVE 1","23.484635579404166","0.10086695140789242","0.11706094930032353","221.35094309315545","177.63323846213888","0.04256111551741887","-1","4243.0","4243.0","4243.0"
"CURVE 1","23.484635579404166","0.10086695140789242","0.11706094930032353","221.39840617430812","177.6464052865326","0.043671389825295975","-1","4243.0","4243.0","4243.0"
"CURVE 1","23.484635579404166","0.10086695140789242","0.11706094930032353","221.44526782584163","177.65951323319024","0.04481326107486924","-1","4534.0","4534.0","4534.0"
"CURVE 1","23.484635579404166","0.10086695140789242","0.11706094930032353","221.49153290587515","177.67256249394856","0.0459876096023437","-1","4534.0","4534.0","4534.0"
"CURVE 1","23.484635579404166","0.10086695140789242","0.11706094930032353","221.53720627252798","177.68555326064453","0.047195333675055066","-1","4534.0","4534.0","4534.0"
"CURVE 1","23.484635579404166","0.10086695140789242","0.11706094930032353","221.58229278391934","177.6984857251149","0.04843734937391036","-1","4534.0","4534.0","4534.0"
"CURVE 1","23.484635579404166","0.10086695140789242","0.11706094930032353","221.6267972981685","177.71136007919657","0.049714589958201355","-1","4716.0","4716.0","4716.0"
"CURVE 1","23.484635579404166","0.10086695140789242","0.11706094930032353","221.67072467339472","177.72417651472642","0.051028004910196975","-1","4716.0","4716.0","4716.0"
"CURVE 1","23.484635579404166","0.10086695140789242","0.11706094930032353","221.7140797677172","177.73693522354137","0.05237856020850755","-1","4716.0","4716.0","4716.0"
"CURVE 1","23.484635579404166","0.10086695140789242","0.11706094930032353","221.75686743925527","177.74963639747824","0.05376723667875971","-1","4716.0","4716.0","4716.0"
"CURVE 1","23.484635579404166","0.10086695140789242","0.11706094930032353","221.7990925461281","177.76228022837392","0.055195029871126976","-1","4756.0","4756.0","4756.0"
"CURVE 1","23.484635579404166","0.10086695140789242","0.11706094930032353","221.84075994645497","177.77486690806523","0.056662948490961186","-1","4756.0","4756.0","4756.0"
"CURVE 1","23.484635579404166","0.10086695140789242","0.11706094930032353","221.8818744983552","177.7873966283891","0.058172013751147986","-1","4756.0","4756.0","4756.0"
"CURVE 1","23.484635579404166","0.10086695140789242","0.11706094930032353","221.9224410599479","177.79986958118235","0.05972325764805932","-1","4659.0","4659.0","4659.0"
