"Curve Name","Curve Length (um)","Average Curvature (um-1)","Curvature Std (um-1)","X-Coordinate (um)","Y-Coordinate (um)","Point Curvature (um-1)","Point Curvature Sign","Red Intensity","Green Intensity","Blue Intensity"
"CURVE 1","18.150682660317187","0.06866556606036778","0.06092013494937467","101.44","141.12","0.014640174352631386","-1","4371.0","4371.0","4371.0"
"CURVE 1","18.150682660317187","0.06866556606036778","0.06092013494937467","101.47358926773072","141.13120613733926","0.014823506858056761","-1","4371.0","4371.0","4371.0"
"CURVE 1","18.150682660317187","0.06866556606036778","0.06092013494937467","101.5068586730957","141.14232487996418","0.01500742853623526","-1","4371.0","4371.0","4371.0"
"CURVE 1","18.150682660317187","0.06866556606036778","0.06092013494937467","101.53981061935426","141.1533567237854","0.015191827328828912","-1","4371.0","4371.0","4371.0"
"CURVE 1","18.150682660317187","0.06866556606036778","0.06092013494937467","101.57244750976562","141.16430216471355","0.015376583404249033","-1","4371.0","4371.0","4371.0"
"CURVE 1","18.150682660317187","0.06866556606036778","0.06092013494937467","101.60477174758911","141.17516169865925","0.01556156915288213","-1","4358.0","4358.0","4358.0"
"CURVE 1","18.150682660317187","0.06866556606036778","0.06092013494937467","101.636785736084","141.1859358215332","0.015746649038833212","-1","4358.0","4358.0","4358.0"
"CURVE 1","18.150682660317187","0.06866556606036778","0.06092013494937467","101.66849187850953","141.196625029246","0.01593167867497277","-1","4358.0","4358.0","4358.0"
"CURVE 1","18.150682660317187","0.06866556606036778","0.06092013494937467","101.699892578125","141.20722981770834","0.016116504745427033","-1","4358.0","4358.0","4358.0"
"CURVE 1","18.150682660317187","0.06866556606036778","0.06092013494937467","101.7309902381897","141.21775068283083","0.016300964936397502","-1","4358.0","4358.0","4358.0"
"CURVE 1","18.150682660317187","0.06866556606036778","0.06092013494937467","101.7617872619629","141.2281881205241","0.01648488695293872","-1","4350.0","4350.0","4350.0"
"CURVE 1","18.150682660317187","0.06866556606036778","0.06092013494937467","101.79228605270386","141.2385426266988","0.01666808839604693","-1","4350.0","4350.0","4350.0"
"CURVE 1","18.150682660317187","0.06866556606036778","0.06092013494937467","101.82248901367188","141.24881469726563","0.01685037651924477","-1","4350.0","4350.0","4350.0"
"CURVE 1","18.150682660317187","0.06866556606036778","0.06092013494937467","101.85239854812622","141.25900482813518","0.017031547272464177","-1","4350.0","4350.0","4350.0"
"CURVE 1","18.150682660317187","0.06866556606036778","0.06092013494937467","101.88201705932617","141.2691135152181","0.017211385111226312","-1","4350.0","4350.0","4350.0"
"CURVE 1","18.150682660317187","0.06866556606036778","0.06092013494937467","101.91134695053101","141.27914125442504","0.01738966299025532","-1","4350.0","4350.0","4350.0"
"CURVE 1","18.150682660317187","0.06866556606036778","0.06092013494937467","101.940390625","141.28908854166667","0.017566141083817318","-1","4321.0","4321.0","4321.0"
"CURVE 1","18.150682660317187","0.06866556606036778","0.06092013494937467","101.96915048599243","141.29895587285358","0.017740566747357044","-1","4321.0","4321.0","4321.0"
"CURVE 1","18.150682660317187","0.06866556606036778","0.06092013494937467","101.99762893676758","141.30874374389649","0.01791267423977845","-1","4321.0","4321.0","4321.0"
"CURVE 1","18.150682660317187","0.06866556606036778","0.06092013494937467","102.02582838058471","141.31845265070598","0.018082183561336274","-1","4321.0","4321.0","4321.0"
"CURVE 1","18.150682660317187","0.06866556606036778","0.06092013494937467","102.05375122070313","141.3280830891927","0.01824880029239689","-1","4321.0","4321.0","4321.0"
"CURVE 1","18.150682660317187","0.06866556606036778","0.06092013494937467","102.08139986038208","141.33763555526733","0.01841221549746278","-1","4295.0","4295.0","4295.0"
"CURVE 1","18.150682660317187","0.06866556606036778","0.06092013494937467","102.10877670288086","141.3471105448405","0.01857210442865033","-1","4295.0","4295.0","4295.0"
"CURVE 1","18.150682660317187","0.06866556606036778","0.06092013494937467","102.13588415145874","141.35650855382283","0.018728126390938828","-1","4295.0","4295.0","4295.0"
"CURVE 1","18.150682660317187","0.06866556606036778","0.06092013494937467","102.162724609375","141.36583007812501","0.01887992441049106","-1","4295.0","4295.0","4295.0"
"CURVE 1","18.150682660317187","0.06866556606036778","0.06092013494937467","102.18930047988891","141.37507561365763","0.019027124038380576","-1","4295.0","4295.0","4295.0"
"CURVE 1","18.150682660317187","0.06866556606036778","0.06092013494937467","102.21561416625977","141.38424565633136","0.019169333123801563","-1","4295.0","4295.0","4295.0"
"CURVE 1","18.150682660317187","0.06866556606036778","0.06092013494937467","102.24166807174683","141.3933407020569","0.019306141832133077","-1","4359.0","4359.0","4359.0"
"CURVE 1","18.150682660317187","0.06866556606036778","0.06092013494937467","102.26746459960938","141.4023612467448","0.01943712107909864","-1","4359.0","4359.0","4359.0"
"CURVE 1","18.150682660317187","0.06866556606036778","0.06092013494937467","102.29300615310669","141.41130778630574","0.019561822509174646","-1","4359.0","4359.0","4359.0"
